"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Talpidae","Desmana","N232",21.20280928,"N232",21.20280928,1,1,"Desmana_moschata"
"G","Muridae","Desmodilliscus","N4744",0.8790251409,"N4744",0.8790251409,1,1,"Desmodilliscus_braueri"
"G","Muridae","Desmodillus","N4648",12.17984396,"N4648",12.17984396,1,1,"Desmodillus_auricularis"
"G","Phyllostomidae","Diaemus","N2028",8.05480054,"N2028",8.05480054,1,1,"Diaemus_youngi"
"G","Rhinocerotidae","Dicerorhinus","N1001",7.461535214,"N1001",7.461535214,1,1,"Dicerorhinus_sumatrensis"
"G","Rhinocerotidae","Diceros","N1002",5.643634298,"N1002",5.643634298,1,1,"Diceros_bicornis"
"G","Cricetidae","Dinaromys","N3946",5.625390402,"N3946",5.625390402,1,1,"Dinaromys_bogdanovi"
"G","Dinomyidae","Dinomys","N3621",16.78896589,"N3621",16.78896589,1,1,"Dinomys_branickii"
"G","Muridae","Diomys","N4807",1.139171889,"N4807",1.139171889,1,1,"Diomys_crumpi"
"G","Phyllostomidae","Diphylla","N2027",10.33117941,"N2027",10.33117941,1,1,"Diphylla_ecaudata"
"G","Viverridae","Diplogale","N930",3.944567554,"N930",3.944567554,1,1,"Diplogale_hosei"
"G","Soricidae","Diplomesodon","N473",4.382708003,"N473",4.382708003,1,1,"Diplomesodon_pulchellum"
"G","Muridae","Diplothrix","N5290",3.29707885,"N5290",3.29707885,1,1,"Diplothrix_legata"
"G","Dipodidae","Dipus","N3860",7.526661163,"N3860",7.526661163,1,1,"Dipus_sagitta"
"G","Acrobatidae","Distoechurus","N5970",22.48383446,"N5970",22.48383446,1,1,"Distoechurus_pennatus"
"G","Herpestidae","Dologale","N897",0.6534673814,"N897",0.6534673814,1,1,"Dologale_dybowskii"
"G","Bovidae","Dorcatragus","N1253",5.748330921,"N1253",5.748330921,1,1,"Dorcatragus_megalotis"
"G","Microbiotheriidae","Dromiciops","N5723",63.21050736,"N5723",63.21050736,1,1,"Dromiciops_gliroides"
"G","Phyllostomidae","Dryadonycteris","N2030",6.977108417,"N2030",6.977108417,1,1,"Dryadonycteris_capixaba"
"G","Cricetidae","Drymoreomys","N4400",5.044066148,"N4400",5.044066148,1,1,"Drymoreomys_albimaculatus"
"G","Dugongidae","Dugong","N60",6.672265816,"N60",6.672265816,1,1,"Dugong_dugon"
"G","Talpidae","Dymecodon","N230",11.04971075,"N230",11.04971075,1,1,"Dymecodon_pilirostris"
"G","Tenrecidae","Echinops","N127",5.247524647,"N127",5.247524647,1,1,"Echinops_telfairi"
"G","Erinaceidae","Echinosorex","N240",2.020967595,"N240",2.020967595,1,1,"Echinosorex_gymnura"
"G","Phyllostomidae","Ectophylla","N1903",2.183336793,"N1903",2.183336793,1,1,"Ectophylla_alba"
"G","Mustelidae","Eira","N792",6.994915799,"N792",6.994915799,1,1,"Eira_barbara"
"G","Cervidae","Elaphodus","N1142",5.92664137,"N1142",5.92664137,1,1,"Elaphodus_cephalophus"
"G","Cervidae","Elaphurus","N1160",1.996154272,"N1160",1.996154272,1,1,"Elaphurus_davidianus"
"G","Phyllostomidae","Enchisthenes","N1879",7.255339835,"N1879",7.255339835,1,1,"Enchisthenes_hartii"
"G","Mustelidae","Enhydra","N837",6.227923888,"N837",6.227923888,1,1,"Enhydra_lutris"
"G","Sciuridae","Eoglaucomys","N3476",8.965817216,"N3476",8.965817216,1,1,"Eoglaucomys_fimbriatus"
"G","Dipodidae","Eozapus","N3848",7.354737667,"N3848",7.354737667,1,1,"Eozapus_setchuanus"
"G","Sciuridae","Epixerus","N3325",4.305174916,"N3325",4.305174916,1,1,"Epixerus_ebii"
"G","Chrysochloridae","Eremitalpa","N129",18.35516578,"N129",18.35516578,1,1,"Eremitalpa_granti"
"G","Dipodidae","Eremodipus","N3865",2.344494349,"N3865",2.344494349,1,1,"Eremodipus_lichtensteini"
"G","Cricetidae","Eremoryzomys","N4400",5.044066148,"N4400",5.044066148,1,1,"Eremoryzomys_polius"
"G","Erethizontidae","Erethizon","N3605",5.709257017,"N3605",5.709257017,1,1,"Erethizon_dorsatum"
"G","Phocidae","Erignathus","N733",4.96256612,"N733",4.96256612,1,1,"Erignathus_barbatus"
"G","Muridae","Eropeplus","N5392",4.229324349,"N5392",4.229324349,1,1,"Eropeplus_canus"
"G","Cercopithecidae","Erythrocebus","N3091",4.346567562,"N3091",4.346567562,1,1,"Erythrocebus_patas"
"G","Eschrichtiidae","Eschrichtius","N1111",2.732361341,"N1111",2.732361341,1,1,"Eschrichtius_robustus"
"G","Dipodidae","Euchoreutes","N3857",14.39430677,"N3857",14.39430677,1,1,"Euchoreutes_naso"
"G","Vespertilionidae","Euderma","N2396",5.517906851,"N2396",5.517906851,1,1,"Euderma_maculatum"
"G","Megadermatidae","Eudiscoderma","N2228",5.663365249,"N2228",5.663365249,1,1,"Eudiscoderma_thongareeae"
"G","Vespertilionidae","Eudiscopus","N2231",0.6851660846,"N2231",0.6851660846,1,1,"Eudiscopus_denticulus"
"G","Otariidae","Eumetopias","N745",2.30934096,"N745",2.30934096,1,1,"Eumetopias_jubatus"
"G","Sciuridae","Eupetaurus","N3506",7.497994651,"N3506",7.497994651,1,1,"Eupetaurus_cinereus"
"G","Dasypodidae","Euphractus","N158",4.603238295,"N158",4.603238295,1,1,"Euphractus_sexcinctus"
"G","Eupleridae","Eupleres","N863",5.000338701,"N863",5.000338701,1,1,"Eupleres_goudotii"
"G","Echimyidae","Euryzygomatomys","N3647",5.598614372,"N3647",5.598614372,1,1,"Euryzygomatomys_spinosus"
"G","Ctenodactylidae","Felovia","N3533",5.417668123,"N3533",5.417668123,1,1,"Felovia_vae"
"G","Delphinidae","Feresa","N1067",1.066965905,"N1067",1.066965905,1,1,"Feresa_attenuata"
"G","Soricidae","Feroculus","N420",0.1150886662,"N420",0.1150886662,1,1,"Feroculus_feroculus"
"G","Eupleridae","Fossa","N863",5.000338701,"N863",5.000338701,1,1,"Fossa_fossana"
"G","Furipteridae","Furipterus","N1818",0.2451830436,"N1818",0.2451830436,1,1,"Furipterus_horrens"
"G","Talpidae","Galemys","N232",21.20280928,"N232",21.20280928,1,1,"Galemys_pyrenaicus"
"G","Cricetidae","Galenomys","N4269",0.5033749922,"N4269",0.5033749922,1,1,"Galenomys_garleppi"
"G","Cynocephalidae","Galeopterus","N3115",6.401022457,"N3115",6.401022457,1,1,"Galeopterus_variegatus"
"G","Eupleridae","Galidia","N865",4.04000928,"N865",4.04000928,1,1,"Galidia_elegans"
"G","Tenrecidae","Geogale","N122",29.511424,"N122",29.511424,1,1,"Geogale_aurita"
"G","Bathyergidae","Georychus","N3566",9.096614222,"N3566",9.096614222,1,1,"Georychus_capensis"
"G","Cricetidae","Geoxus","N4308",1.521184376,"N4308",1.521184376,1,1,"Geoxus_valdivianus"
"G","Giraffidae","Giraffa","N1138",8.265004735,"N1138",8.265004735,1,1,"Giraffa_camelopardalis"
"G","Didelphidae","Glironia","N5619",36.22819246,"N5619",36.22819246,1,1,"Glironia_venusta"
"G","Gliridae","Glirulus","N3212",1.315713076,"N3212",1.315713076,1,1,"Glirulus_japonicus"
"G","Gliridae","Glis","N3215",2.402114186,"N3215",2.402114186,1,1,"Glis_glis"
"G","Sciuridae","Glyphotes","N3292",3.161089099,"N3292",3.161089099,1,1,"Glyphotes_simus"
"G","Muridae","Golunda","N5149",9.913063579,"N5149",9.913063579,1,1,"Golunda_ellioti"
"G","Delphinidae","Grampus","N1064",2.637833986,"N1064",2.637833986,1,1,"Grampus_griseus"
"G","Mustelidae","Gulo","N794",5.24750357,"N794",5.24750357,1,1,"Gulo_gulo"
"G","Petauridae","Gymnobelideus","N5961",22.36353836,"N5961",22.36353836,1,1,"Gymnobelideus_leadbeateri"
"G","Nesomyidae","Gymnuromys","N5481",4.521290714,"N5481",4.521290714,1,1,"Gymnuromys_roberti"
"G","Phocidae","Halichoerus","N741",0.9166157754,"N741",0.9166157754,1,1,"Halichoerus_grypus"
"G","Muridae","Halmaheramys","N5333",0.5452063577,"N5333",0.5452063577,1,1,"Halmaheramys_bokimekot"
"G","Pteropodidae","Haplonycteris","N1571",8.168226535,"N1571",8.168226535,1,1,"Haplonycteris_fischeri"
"G","Muridae","Heimyscus","N5107",1.216304755,"N5107",1.216304755,1,1,"Heimyscus_fumosus"
"G","Ursidae","Helarctos","N851",2.537116021,"N851",2.537116021,1,1,"Helarctos_malayanus"
"G","Bathyergidae","Heliophobius","N3550",13.35854037,"N3550",13.35854037,1,1,"Heliophobius_argenteocinereus"
"G","Pseudocheiridae","Hemibelideus","N5959",11.44600202,"N5959",11.44600202,1,1,"Hemibelideus_lemuroides"
"G","Viverridae","Hemigalus","N930",3.944567554,"N930",3.944567554,1,1,"Hemigalus_derbyanus"
"G","Bovidae","Hemitragus","N1321",2.369016387,"N1321",2.369016387,1,1,"Hemitragus_jemlahicus"
"G","Felidae","Herpailurus","N967",2.23239138,"N967",2.23239138,1,1,"Herpailurus_yagouaroundi"
"G","Bathyergidae","Heterocephalus","N3549",26.40448078,"N3549",26.40448078,1,1,"Heterocephalus_glaber"
"G","Procaviidae","Heterohyrax","N71",2.510372409,"N71",2.510372409,1,1,"Heterohyrax_brucei"
"G","Echimyidae","Heteropsomys","N3738",2.056265723,"N3738",2.056265723,1,1,"Heteropsomys_insulans"
"G","Capromyidae","Hexolobodon","N3722",9.361841563,"N3722",9.361841563,1,1,"Hexolobodon_phenax"
"G","Phocidae","Histriophoca","N736",2.322233864,"N736",2.322233864,1,1,"Histriophoca_fasciata"
"G","Cricetidae","Hodomys","N4115",6.288753771,"N4115",6.288753771,1,1,"Hodomys_alleni"
"G","Felidae","Homotherium","N970",0.2955053514,"N970",0.2955053514,1,1,"Homotherium_serum"
"G","Echimyidae","Hoplomys","N3652",7.388307429,"N3652",7.388307429,1,1,"Hoplomys_gymnurus"
"G","Chrysochloridae","Huetia","N128",44.59899406,"N128",44.59899406,1,1,"Huetia_leucorhina"
"G","Dugongidae","Hydrodamalis","N59",12.48833924,"N59",12.48833924,1,1,"Hydrodamalis_gigas"
"G","Cervidae","Hydropotes","N1193",3.39811934,"N1193",3.39811934,1,1,"Hydropotes_inermis"
"G","Phocidae","Hydrurga","N732",2.182360961,"N732",2.182360961,1,1,"Hydrurga_leptonyx"
"G","Tragulidae","Hyemoschus","N1130",15.9058625,"N1130",15.9058625,1,1,"Hyemoschus_aquaticus"
"G","Didelphidae","Hyladelphys","N5620",31.40015536,"N5620",31.40015536,1,1,"Hyladelphys_kalinowskii"
"G","Suidae","Hylochoerus","N1017",3.4961062,"N1017",3.4961062,1,1,"Hylochoerus_meinertzhageni"
"G","Phyllostomidae","Hylonycteris","N1857",4.593163988,"N1857",4.593163988,1,1,"Hylonycteris_underwoodi"
"G","Nesomyidae","Hypogeomys","N5458",10.15734342,"N5458",10.15734342,1,1,"Hypogeomys_antimena"
"G","Pteropodidae","Hypsignathus","N1714",4.877832042,"N1714",4.877832042,1,1,"Hypsignathus_monstrosus"
"G","Hypsiprymnodontidae","Hypsiprymnodon","N5862",26.63248084,"N5862",26.63248084,1,1,"Hypsiprymnodon_moschatus"
"G","Vespertilionidae","Ia","N2443",1.883847312,"N2443",1.883847312,1,1,"Ia_io"
"G","Herpestidae","Ichneumia","N887",3.61457258,"N887",3.61457258,1,1,"Ichneumia_albicauda"
"G","Vespertilionidae","Idionycteris","N2392",2.836322496,"N2392",2.836322496,1,1,"Idionycteris_phyllotis"
"G","Hyperoodontidae","Indopacetus","N1036",24.31692812,"N1036",24.31692812,1,1,"Indopacetus_pacificus"
"G","Indriidae","Indri","N2692",9.681512203,"N2692",9.681512203,1,1,"Indri_indri"
"G","Cricetidae","Irenomys","N4239",6.265205323,"N4239",6.265205323,1,1,"Irenomys_tarsalis"
"G","Muridae","Kadarsanomys","N5350",6.527453684,"N5350",6.527453684,1,1,"Kadarsanomys_sodyi"
"G","Echimyidae","Kannabateomys","N3717",6.04887843,"N3717",6.04887843,1,1,"Kannabateomys_amblyonyx"
"G","Muridae","Komodomys","N4834",0.1512884836,"N4834",0.1512884836,1,1,"Komodomys_rintjanus"
"G","Delphinidae","Lagenodelphis","N1076",1.035840095,"N1076",1.035840095,1,1,"Lagenodelphis_hosei"
"G","Macropodidae","Lagostrophus","N5864",13.15411416,"N5864",13.15411416,1,1,"Lagostrophus_fasciatus"
"G","Cricetidae","Lagurus","N3951",0.307698406,"N3951",0.307698406,1,1,"Lagurus_lagurus"
"G","Muridae","Lamottemys","N5214",0.4821336252,"N5214",0.4821336252,1,1,"Lamottemys_okuensis"
"G","Phyllostomidae","Lampronycteris","N2025",9.695931817,"N2025",9.695931817,1,1,"Lampronycteris_brachyotis"
"G","Diatomyidae","Laonastes","N3529",39.06140607,"N3529",39.06140607,1,1,"Laonastes_aenigmamus"
"G","Vespertilionidae","Lasionycteris","N2439",11.05791057,"N2439",11.05791057,1,1,"Lasionycteris_noctivagans"
"G","Pteropodidae","Latidens","N1562",11.06037162,"N1562",11.06037162,1,1,"Latidens_salimalii"
"G","Megadermatidae","Lavia","N1359",24.20498489,"N1359",24.20498489,1,1,"Lavia_frons"
"G","Muridae","Leimacomys","N4647",2.536614098,"N4647",2.536614098,1,1,"Leimacomys_buettneri"
"G","Cricetidae","Lemmiscus","N3951",0.307698406,"N3951",0.307698406,1,1,"Lemmiscus_curtatus"
"G","Lemuridae","Lemur","N2717",5.104494463,"N2717",5.104494463,1,1,"Lemur_catta"
"G","Muridae","Lenomys","N5394",2.400460775,"N5394",2.400460775,1,1,"Lenomys_meyeri"
"G","Muridae","Lenothrix","N4898",0.1469594956,"N4898",0.1469594956,1,1,"Lenothrix_canus"
"G","Cricetidae","Lenoxus","N4526",4.926027165,"N4526",4.926027165,1,1,"Lenoxus_apicalis"
"G","Felidae","Leptailurus","N971",2.968078713,"N971",2.968078713,1,1,"Leptailurus_serval"
"G","Phocidae","Leptonychotes","N731",2.428720102,"N731",2.428720102,1,1,"Leptonychotes_weddellii"
"G","Didelphidae","Lestodelphys","N5700",12.3718094,"N5700",12.3718094,1,1,"Lestodelphys_halli"
"G","Caenolestidae","Lestoros","N5612",15.23013839,"N5612",15.23013839,1,1,"Lestoros_inca"
"G","Herpestidae","Liberiictis","N897",0.6534673814,"N897",0.6534673814,1,1,"Liberiictis_kuhni"
"G","Phyllostomidae","Lichonycteris","N1858",2.48787474,"N1858",2.48787474,1,1,"Lichonycteris_obscura"
"G","Tenrecidae","Limnogale","N110",0.8980171148,"N110",0.8980171148,1,1,"Limnogale_mergulus"
"G","Phyllostomidae","Lionycteris","N1979",0.5986541456,"N1979",0.5986541456,1,1,"Lionycteris_spurrelli"
"G","Lipotidae","Lipotes","N1044",10.71320989,"N1044",10.71320989,1,1,"Lipotes_vexillifer"
"G","Bovidae","Litocranius","N1276",5.068439285,"N1276",5.068439285,1,1,"Litocranius_walleri"
"G","Phocidae","Lobodon","N730",2.731622013,"N730",2.731622013,1,1,"Lobodon_carcinophaga"
"G","Echimyidae","Lonchothrix","N3686",0.614971683,"N3686",0.614971683,1,1,"Lonchothrix_emiliae"
"G","Cricetidae","Lophiomys","N4643",25.85275328,"N4643",25.85275328,1,1,"Lophiomys_imhausi"
"G","Muridae","Lorentzimys","N4865",0.2204576686,"N4865",0.2204576686,1,1,"Lorentzimys_nouhuysi"
"G","Elephantidae","Loxodonta","N65",4.251778665,"N65",4.251778665,1,1,"Loxodonta_africana"
"G","Cricetidae","Lundomys","N4363",5.342656502,"N4363",5.342656502,1,1,"Lundomys_molitor"
"G","Mustelidae","Lutrogale","N843",0.4930102779,"N843",0.4930102779,1,1,"Lutrogale_perspicillata"
"G","Canidae","Lycaon","N701",3.425198936,"N701",3.425198936,1,1,"Lycaon_pictus"
"G","Mustelidae","Lyncodon","N831",3.076368747,"N831",3.076368747,1,1,"Lyncodon_patagonicus"
"G","Megadermatidae","Macroderma","N1361",10.48378301,"N1361",10.48378301,1,1,"Macroderma_gigas"
"G","Viverridae","Macrogalidia","N927",7.704363136,"N927",7.704363136,1,1,"Macrogalidia_musschenbroekii"
"G","Phyllostomidae","Macrophyllum","N1995",3.765769999,"N1995",3.765769999,1,1,"Macrophyllum_macrophyllum"
"G","Muridae","Madromys","N5363",1.738548993,"N5363",1.738548993,1,1,"Madromys_blanfordi"
"G","Nesomyidae","Malacothrix","N5443",7.692429417,"N5443",7.692429417,1,1,"Malacothrix_typica"
"G","Muridae","Malpaisomys","N5045",6.187295846,"N5045",6.187295846,1,1,"Malpaisomys_insularis"
"G","Mammutidae","Mammut","N64",9.496450509,"N64",9.496450509,1,1,"Mammut_americanum"
"G","Ctenodactylidae","Massoutiera","N3533",5.417668123,"N3533",5.417668123,1,1,"Massoutiera_mzabi"
"G","Muridae","Mastacomys","N4981",0.3687250722,"N4981",0.3687250722,1,1,"Mastacomys_fuscus"
"G","Nesomyidae","Megadendromus","N5423",14.16474487,"N5423",14.16474487,1,1,"Megadendromus_nikolausi"
"G","Megaladapidae","Megaladapis","N2713",15.41320792,"N2713",15.41320792,1,1,"Megaladapis_edwardsi"
"G","Cervidae","Megaloceros","N1157",2.952842513,"N1157",2.952842513,1,1,"Megaloceros_giganteus"
"G","Cricetidae","Megaoryzomys","N4386",3.712447366,"N4386",3.712447366,1,1,"Megaoryzomys_curioi"
"G","Balaenopteridae","Megaptera","N1111",2.732361341,"N1111",2.732361341,1,1,"Megaptera_novaeangliae"
"G","Soricidae","Megasorex","N265",2.065597454,"N265",2.065597454,1,1,"Megasorex_gigas"
"G","Muridae","Melasmothrix","N5393",3.005919542,"N5393",3.005919542,1,1,"Melasmothrix_naso"
"G","Mustelidae","Mellivora","N790",10.05016718,"N790",10.05016718,1,1,"Mellivora_capensis"
"G","Ursidae","Melursus","N850",2.718519579,"N850",2.718519579,1,1,"Melursus_ursinus"
"G","Sciuridae","Menetes","N3259",6.506558085,"N3259",6.506558085,1,1,"Menetes_berdmorei"
"G","Phyllostomidae","Mesophylla","N1944",4.176880643,"N1944",4.176880643,1,1,"Mesophylla_macconnelli"
"G","Didelphidae","Metachirus","N5662",19.48548603,"N5662",19.48548603,1,1,"Metachirus_nudicaudatus"
"G","Cricetidae","Microakodontomys","N4336",1.19645914,"N4336",1.19645914,1,1,"Microakodontomys_transitorius"
"G","Muridae","Microdillus","N4668",0.4853166808,"N4668",0.4853166808,1,1,"Microdillus_peeli"
"G","Muridae","Micromys","N5241",2.565569496,"N5241",2.565569496,1,1,"Micromys_minutus"
"G","Vespertilionidae","Mimetillus","N2612",17.95477097,"N2612",17.95477097,1,1,"Mimetillus_moloneyi"
"G","Cricetidae","Mindomys","N4429",0.949912102,"N4429",0.949912102,1,1,"Mindomys_hammondi"
"G","Felidae","Miracinonyx","N969",0.6815370849,"N969",0.6815370849,1,1,"Miracinonyx_trumani"
"G","Pteropodidae","Mirimiri","N1650",8.401414433,"N1650",8.401414433,1,1,"Mirimiri_acrodonta"
"G","Phocidae","Monachus","N727",3.544256933,"N727",3.544256933,1,1,"Monachus_monachus"
"G","Monodontidae","Monodon","N1057",3.352746814,"N1057",3.352746814,1,1,"Monodon_monoceros"
"G","Nesomyidae","Monticolomys","N5464",3.07492391,"N5464",3.07492391,1,1,"Monticolomys_koopmani"
"G","Emballonuridae","Mosia","N1788",8.88639769,"N1788",8.88639769,1,1,"Mosia_nigrescens"
"G","Eupleridae","Mungotictis","N867",0.7615017941,"N867",0.7615017941,1,1,"Mungotictis_decemlineata"
"G","Muridae","Muriculus","N5048",4.691452721,"N5048",4.691452721,1,1,"Muriculus_imberbis"
"G","Gliridae","Muscardinus","N3218",8.917122983,"N3218",8.917122983,1,1,"Muscardinus_avellanarius"
"G","Phyllostomidae","Musonycteris","N1859",2.192678824,"N1859",2.192678824,1,1,"Musonycteris_harrisoni"
"G","Mylodontidae","Mylodon","N174",13.55495621,"N174",13.55495621,1,1,"Mylodon_darwinii"
"G","Myocastoridae","Myocastor","N3678",11.04991446,"N3678",11.04991446,1,1,"Myocastor_coypus"
"G","Cricetidae","Myopus","N3938",5.355308509,"N3938",5.355308509,1,1,"Myopus_schisticolor"
"G","Sciuridae","Myosciurus","N3318",15.38266323,"N3318",15.38266323,1,1,"Myosciurus_pumilio"
"G","Bovidae","Myotragus","N1331",6.029788965,"N1331",6.029788965,1,1,"Myotragus_balearicus"
"G","Myrmecobiidae","Myrmecobius","N5749",33.62291199,"N5749",33.62291199,1,1,"Myrmecobius_fasciatus"
"G","Myrmecophagidae","Myrmecophaga","N171",7.979902637,"N171",7.979902637,1,1,"Myrmecophaga_tridactyla"
"G","Nesomyidae","Mystromys","N5427",11.0446975,"N5427",11.0446975,1,1,"Mystromys_albicaudatus"
"G","Nandiniidae","Nandinia","N854",21.99280765,"N854",21.99280765,1,1,"Nandinia_binotata"
"G","Sciuridae","Nannosciurus","N3292",3.161089099,"N3292",3.161089099,1,1,"Nannosciurus_melanotis"
"G","Pteropodidae","Nanonycteris","N1718",3.24940374,"N1718",3.24940374,1,1,"Nanonycteris_veldkampii"
"G","Dipodidae","Napaeozapus","N3849",5.419620096,"N3849",5.419620096,1,1,"Napaeozapus_insignis"
"G","Cercopithecidae","Nasalis","N3035",1.409541498,"N3035",1.409541498,1,1,"Nasalis_larvatus"
"G","Soricidae","Nectogale","N287",12.95298467,"N287",12.95298467,1,1,"Nectogale_elegans"
"G","Cricetidae","Neofiber","N3934",5.15973288,"N3934",5.15973288,1,1,"Neofiber_alleni"
"G","Erinaceidae","Neohylomys","N238",20.0841497,"N238",20.0841497,1,1,"Neohylomys_hainanensis"
"G","Phyllostomidae","Neonycteris","N2026",2.016519817,"N2026",2.016519817,1,1,"Neonycteris_pusilla"
"G","Dasyuridae","Neophascogale","N5809",7.650764102,"N5809",7.650764102,1,1,"Neophascogale_lorentzii"
"G","Otariidae","Neophoca","N750",1.963151687,"N750",1.963151687,1,1,"Neophoca_cinerea"
"G","Pteropodidae","Neopteryx","N1573",4.022434197,"N1573",4.022434197,1,1,"Neopteryx_frosti"
"G","Erinaceidae","Neotetracus","N237",21.37122363,"N237",21.37122363,1,1,"Neotetracus_sinensis"
"G","Cricetidae","Neotomodon","N4199",3.410107165,"N4199",3.410107165,1,1,"Neotomodon_alstoni"
"G","Cricetidae","Neotomys","N4240",6.039788396,"N4240",6.039788396,1,1,"Neotomys_ebriosus"
"G","Muridae","Nesoromys","N5398",1.346953972,"N5398",1.346953972,1,1,"Nesoromys_ceramicus"
"G","Bovidae","Nesotragus","N1234",7.550548253,"N1234",7.550548253,1,1,"Nesotragus_moschatus"
"G","Talpidae","Neurotrichus","N231",26.86870962,"N231",26.86870962,1,1,"Neurotrichus_gibbsii"
"G","Bovidae","Nilgiritragus","N1313",3.642089911,"N1313",3.642089911,1,1,"Nilgiritragus_hylocrius"
"G","Muridae","Nilopegamys","N4832",3.993749015,"N4832",3.993749015,1,1,"Nilopegamys_plumbeus"
"G","Cricetidae","Noronhomys","N4336",1.19645914,"N4336",1.19645914,1,1,"Noronhomys_vespuccii"
"G","Nothrotheriidae","Nothrotheriops","N176",19.24886197,"N176",19.24886197,1,1,"Nothrotheriops_shastensis"
"G","Cricetidae","Notiomys","N4310",2.624581969,"N4310",2.624581969,1,1,"Notiomys_edwardsii"
"G","Canidae","Nyctereutes","N699",5.152323445,"N699",5.152323445,1,1,"Nyctereutes_procyonoides"
"G","Vespertilionidae","Nycticeinops","N2595",7.594596724,"N2595",7.594596724,1,1,"Nycticeinops_schlieffeni"
"G","Natalidae","Nyctiellus","N2033",13.98478109,"N2033",13.98478109,1,1,"Nyctiellus_lepidus"
"G","Cricetidae","Nyctomys","N4229",6.834505859,"N4229",6.834505859,1,1,"Nyctomys_sumichrasti"
"G","Cricetidae","Ochrotomys","N4118",13.8576546,"N4118",13.8576546,1,1,"Ochrotomys_nuttalli"
"G","Octodontidae","Octodontomys","N3814",6.99307958,"N3814",6.99307958,1,1,"Octodontomys_gliroides"
"G","Octodontidae","Octomys","N3810",6.437458984,"N3810",6.437458984,1,1,"Octomys_mimax"
"G","Odobenidae","Odobenus","N742",7.863037372,"N742",7.863037372,1,1,"Odobenus_rosmarus"
"G","Giraffidae","Okapia","N1138",8.265004735,"N1138",8.265004735,1,1,"Okapia_johnstoni"
"G","Phocidae","Ommatophoca","N732",2.182360961,"N732",2.182360961,1,1,"Ommatophoca_rossii"
"G","Cricetidae","Ondatra","N3934",5.15973288,"N3934",5.15973288,1,1,"Ondatra_zibethicus"
"G","Delphinidae","Orcinus","N1060",4.438973871,"N1060",4.438973871,1,1,"Orcinus_orca"
"G","Atelidae","Oreonax","N2950",5.14286117,"N2950",5.14286117,1,1,"Oreonax_flavicauda"
"G","Cricetidae","Oreoryzomys","N4329",2.830664466,"N4329",2.830664466,1,1,"Oreoryzomys_balneator"
"G","Bovidae","Oreotragus","N1279",9.089695595,"N1279",9.089695595,1,1,"Oreotragus_oreotragus"
"G","Ornithorhynchidae","Ornithorhynchus","N25",29.83242218,"N25",29.83242218,1,1,"Ornithorhynchus_anatinus"
"G","Orycteropodidae","Orycteropus","N74",60.06591895,"N74",60.06591895,1,1,"Orycteropus_afer"
"G","Leporidae","Oryctolagus","N3172",8.236728017,"N3172",8.236728017,1,1,"Oryctolagus_cuniculus"
"G","Cricetidae","Osgoodomys","N4149",5.139382246,"N4149",5.139382246,1,1,"Osgoodomys_banderanus"
"G","Otariidae","Otaria","N751",2.125556342,"N751",2.125556342,1,1,"Otaria_bryonia"
"G","Felidae","Otocolobus","N953",2.504597868,"N953",2.504597868,1,1,"Otocolobus_manul"
"G","Canidae","Otocyon","N699",5.152323445,"N699",5.152323445,1,1,"Otocyon_megalotis"
"G","Vespertilionidae","Otonycteris","N2422",17.60339477,"N2422",17.60339477,1,1,"Otonycteris_hemprichii"
"G","Cricetidae","Otonyctomys","N4229",6.834505859,"N4229",6.834505859,1,1,"Otonyctomys_hatti"
"G","Pteropodidae","Otopteropus","N1571",8.168226535,"N1571",8.168226535,1,1,"Otopteropus_cartilagonodus"
"G","Cricetidae","Ototylomys","N4222",7.072107305,"N4222",7.072107305,1,1,"Ototylomys_phyllotis"
"G","Bovidae","Ourebia","N1246",6.700342287,"N1246",6.700342287,1,1,"Ourebia_ourebi"
"G","Bovidae","Ovibos","N1301",5.765628444,"N1301",5.765628444,1,1,"Ovibos_moschatus"
"G","Cervidae","Ozotoceros","N1186",3.904344517,"N1186",3.904344517,1,1,"Ozotoceros_bezoarticus"
"G","Muridae","Pachyuromys","N4743",11.36907838,"N4743",11.36907838,1,1,"Pachyuromys_duprasi"
"G","Phocidae","Pagophilus","N736",2.322233864,"N736",2.322233864,1,1,"Pagophilus_groenlandicus"
"G","Viverridae","Paguma","N933",3.592824882,"N933",3.592824882,1,1,"Paguma_larvata"
"G","Palaeopropithecidae","Palaeopropithecus","N2710",10.49782178,"N2710",10.49782178,1,1,"Palaeopropithecus_ingens"
"G","Muridae","Palawanomys","N5363",1.738548993,"N5363",1.738548993,1,1,"Palawanomys_furvus"
"G","Bovidae","Pantholops","N1299",8.07055776,"N1299",8.07055776,1,1,"Pantholops_hodgsonii"
"G","Muridae","Papagomys","N4862",1.659565673,"N4862",1.659565673,1,1,"Papagomys_armandvillei"
"G","Hipposideridae","Paracoelops","N1530",6.945224471,"N1530",6.945224471,1,1,"Paracoelops_megalotis"
"G","Herpestidae","Paracynictis","N893",1.803178419,"N893",1.803178419,1,1,"Paracynictis_selousi"
"G","Dipodidae","Paradipus","N3859",9.11742156,"N3859",9.11742156,1,1,"Paradipus_ctenodactylus"
"G","Muridae","Parahydromys","N4899",1.32645666,"N4899",1.32645666,1,1,"Parahydromys_asper"
